1541183590,1.13852,1.13852,1.13852,0
1541183650,1.13862,1.13862,1.13862,0
1541183710,1.13864,1.13864,1.13864,0
1541183770,1.13867,1.13866,1.13867,0
1541183830,1.13866,1.13866,1.13866,0
1541183890,1.13884,1.13884,1.13884,0
1541183950,1.13876,1.13876,1.13876,0
1541184010,1.13869,1.13869,1.13869,0
1541184070,1.13864,1.13864,1.13864,0
1541184130,1.13855,1.13855,1.13855,0
1541184190,1.13848,1.13848,1.13848,0
1541184250,1.13828,1.13828,1.13828,0
1541184310,1.13827,1.13827,1.13827,0
1541184370,1.13809,1.13809,1.13809,0
1541184430,1.13816,1.13815,1.13816,0
1541184490,1.13816,1.13815,1.13816,0
1541184550,1.13806,1.13806,1.13806,0
1541184610,1.13807,1.13807,1.13807,0
1541184670,1.1381,1.1381,1.1381,0
1541184730,1.13789,1.13789,1.1379,0
1541184790,1.13801,1.13801,1.13801,0
1541184850,1.13822,1.13822,1.13822,0
1541184910,1.13842,1.13842,1.13842,0
1541184970,1.13853,1.13853,1.13853,0
1541185030,1.13836,1.13836,1.13836,0
1541185090,1.13828,1.13828,1.13828,0
1541185150,1.13841,1.13841,1.13842,0
1541185210,1.13928,1.13928,1.13928,0
1541185270,1.13916,1.13916,1.13917,0
1541185330,1.13911,1.13911,1.13911,0
1541185390,1.13935,1.13935,1.13935,0
1541185450,1.13933,1.13933,1.13933,0
1541185510,1.13912,1.13912,1.13912,0
1541185570,1.13901,1.13901,1.13901,0
1541185630,1.13891,1.13891,1.13891,0
1541185690,1.13899,1.13899,1.13899,0
1541185750,1.13878,1.13878,1.13878,0
1541185810,1.13891,1.13891,1.13891,0
1541185870,1.13886,1.13886,1.13886,0
1541185930,1.13867,1.13867,1.13867,0
1541185990,1.13873,1.13873,1.13873,0
1541186050,1.13881,1.1388,1.13881,0
1541186110,1.13885,1.13885,1.13885,0
1541186170,1.13879,1.13879,1.13879,0
1541186230,1.13888,1.13888,1.13888,0
1541186290,1.13891,1.1389,1.13891,0
1541186350,1.13891,1.13891,1.13891,0
1541186410,1.13898,1.13898,1.13898,0
1541186470,1.13902,1.13901,1.13902,0
1541186530,1.13916,1.13916,1.13917,0
1541186590,1.13917,1.13917,1.13917,0
1541186650,1.13916,1.13916,1.13917,0
1541186710,1.13922,1.13922,1.13922,0
1541186770,1.13922,1.13922,1.13922,0
1541186830,1.13932,1.13932,1.13932,0
1541186890,1.13936,1.13936,1.13936,0
1541186950,1.13937,1.13937,1.13937,0
1541187010,1.13931,1.13931,1.13931,0
1541187070,1.13932,1.13932,1.13932,0
1541187130,1.13932,1.13932,1.13933,0
1541187190,1.13936,1.13936,1.13936,0
1541187250,1.13937,1.13937,1.13937,0
1541187310,1.13938,1.13938,1.13938,0
1541187370,1.13938,1.13938,1.13938,0
1541187430,1.13938,1.13938,1.13938,0
1541187490,1.13937,1.13937,1.13937,0
1541187550,1.13932,1.13932,1.13932,0
1541187610,1.13927,1.13927,1.13927,0
1541187670,1.13935,1.13934,1.13935,0
1541187730,1.13937,1.13937,1.13937,0
1541187790,1.13937,1.13937,1.13937,0
1541187850,1.13937,1.13937,1.13937,0
1541187910,1.13942,1.13942,1.13942,0
1541187970,1.13948,1.13948,1.13948,0
1541188030,1.13938,1.13938,1.13938,0
1541188090,1.13937,1.13937,1.13937,0
1541188150,1.13938,1.13937,1.13938,0
1541188210,1.13947,1.13947,1.13947,0
1541188270,1.13948,1.13947,1.13948,0
1541188330,1.13957,1.13957,1.13957,0
1541188390,1.13952,1.13952,1.13953,0
1541188450,1.13947,1.13947,1.13947,0
1541188510,1.13943,1.13942,1.13943,0
1541188570,1.13946,1.13946,1.13946,0
1541188630,1.13941,1.13941,1.13941,0
1541188690,1.13946,1.13946,1.13946,0
1541188750,1.13947,1.13947,1.13947,0
1541188810,1.13946,1.13946,1.13947,0
1541188870,1.13949,1.13949,1.13949,0
1541188930,1.13953,1.13953,1.13953,0
1541188990,1.13963,1.13963,1.13963,0
1541189050,1.13967,1.13967,1.13967,0
1541189110,1.13967,1.13967,1.13967,0
1541189170,1.13963,1.13963,1.13963,0
1541189230,1.13963,1.13963,1.13963,0
1541189290,1.13956,1.13955,1.13956,0
1541189350,1.13938,1.13937,1.13938,0
1541189410,1.13942,1.13941,1.13942,0
1541189470,1.13944,1.13944,1.13944,0
1541189530,1.13943,1.13942,1.13943,0
1541189590,1.13937,1.13937,1.13937,0
1541189650,1.13942,1.13941,1.13942,0
1541189710,1.13943,1.13942,1.13943,0
1541189770,1.13938,1.13938,1.13939,0
1541189830,1.13938,1.13938,1.13938,0
1541189890,1.13942,1.13942,1.13942,0
1541189950,1.13942,1.13942,1.13942,0
1541190010,1.13939,1.13939,1.1394,0
1541190070,1.13941,1.1394,1.13941,0
1541190130,1.13943,1.13942,1.13943,0
1541190190,1.13947,1.13947,1.13947,0
1541190250,1.13946,1.13946,1.13947,0
1541190310,1.13943,1.13943,1.13943,0
1541190370,1.13946,1.13946,1.13947,0
1541190430,1.13948,1.13948,1.13948,0
1541190490,1.13948,1.13948,1.13948,0
1541190550,1.13946,1.13946,1.13947,0
1541190610,1.13947,1.13947,1.13947,0
1541190670,1.13948,1.13948,1.13948,0
1541190730,1.13948,1.13948,1.13948,0
1541190790,1.13941,1.13941,1.13941,0
1541190850,1.13936,1.13935,1.13936,0
1541190910,1.13929,1.13929,1.13929,0
